2	4	10	7	6	8	5	8	8	6	8	11	13	10	10	9	19	12	11	15	14	5	7	6	13	7	8	9	8	4	13	8	6	6	9	8	8	7	4	4	3	2	7	6	3	13	5	8	7	7	8	6	8	7	4	7	9	11	7	9	9	9	10	6	11	9	5	6	8	8	7	6	6	2	6	3	7	3	8	5	4	5	4	1	3	4	6	5	3	5	3	6	6	12	9	10	5	6	5	5	5	9	6	8	9	7	3	3	7	4	4	3	3	6	7	7	2	2	2	2	3	6	4	3	5	2	3	3	6	7	5	0	4	2	5	8	5	7	2	8	5	8	11	7	2	9	7	8	8	8	7	10	4	5	9	5	7	10	7	8	9	3	10	8	8	5	6	5	6	13	5	8	13	8	6	13	9	6	8	7	11	9	7	12	9	11	3	6	15	10	6	6	4	4	4	6	9	10	13	12	10	11	7	8	13	11	5	7	8	7	4	6	7	7	5	13	8	10	7	5	6	5	3	4	5	7	4	8	7	6	10	7	7	11	4	5	7	5	5	4	4	8	8	5	7	8	7	6	10	6
6	6	8	3	6	3	7	6	11	4	9	10	13	11	11	7	15	14	11	10	12	13	11	8	11	21	6	7	5	6	5	10	10	9	8	9	8	13	1	7	5	4	5	11	9	8	3	6	8	7	6	4	7	3	6	10	9	10	3	12	10	7	7	10	5	6	5	3	5	6	6	10	9	9	7	5	9	5	6	6	6	5	6	5	3	4	6	3	3	3	7	3	6	6	7	5	10	6	7	8	5	9	5	8	9	4	7	6	12	6	4	6	6	1	7	4	10	5	4	5	6	5	2	4	5	4	6	4	5	5	5	6	9	4	7	3	6	2	9	8	6	8	5	6	5	7	5	9	4	4	2	5	2	3	3	8	6	4	6	4	8	5	5	7	5	2	14	10	7	9	9	10	7	9	12	10	7	10	13	4	14	11	6	10	6	8	5	15	12	2	9	17	9	5	8	5	7	10	6	2	9	10	9	4	0	4	9	6	3	8	5	9	10	8	7	6	3	8	5	7	9	10	8	6	9	9	5	7	3	4	14	10	4	1	6	13	12	7	4	3	8	5	9	3	5	12	9	9	9	4
1	4	6	6	9	5	9	4	9	12	7	13	17	8	8	15	14	7	13	13	10	9	9	10	9	8	10	11	6	3	7	5	9	8	6	7	8	8	6	11	7	4	7	9	6	7	12	10	11	12	6	11	5	6	7	7	4	5	8	10	7	11	11	15	5	9	5	6	10	7	8	11	6	7	7	7	6	1	7	3	3	4	4	5	6	4	4	3	3	2	7	5	1	8	2	9	7	6	5	3	3	11	12	4	3	6	7	7	7	5	2	7	13	6	7	7	9	3	12	6	4	4	7	7	2	2	1	5	4	1	2	2	9	3	6	10	12	3	8	5	8	3	6	6	6	7	8	7	7	10	4	6	3	5	5	8	3	3	6	5	8	6	5	7	7	9	6	3	8	9	11	7	5	7	8	7	15	4	8	3	7	9	9	3	8	9	11	9	9	5	3	3	7	5	6	7	11	7	6	9	6	2	3	6	2	4	11	9	10	7	7	7	6	4	6	11	3	5	11	8	7	9	5	9	12	9	7	3	8	6	6	9	12	8	9	9	5	4	8	10	4	9	7	4	6	7	8	7	12	10
4	7	4	3	5	5	9	8	5	12	10	12	12	17	10	9	19	15	20	13	12	19	12	17	10	12	8	13	2	4	10	6	7	9	9	2	7	10	3	9	6	9	4	11	4	7	7	8	5	8	11	10	9	7	7	4	6	8	11	7	10	7	8	9	11	8	7	6	4	5	5	6	6	5	4	9	5	3	8	9	4	3	3	2	4	5	6	1	0	2	4	4	5	4	5	5	3	7	6	7	8	4	10	4	5	4	4	8	4	4	10	5	8	8	7	3	3	5	2	3	3	4	6	3	3	3	4	5	3	2	2	9	9	6	3	5	3	5	12	8	6	6	11	2	4	5	6	11	5	4	5	7	4	2	4	8	2	4	5	4	3	4	7	8	7	6	6	7	8	8	13	5	2	11	9	4	11	7	6	4	13	10	6	4	7	12	5	4	7	7	5	5	6	9	9	8	5	5	6	4	4	2	10	5	7	3	9	7	4	9	5	4	8	7	2	6	8	10	9	7	9	7	9	10	12	7	7	7	10	4	11	5	9	5	9	10	8	9	11	11	6	3	8	7	8	7	6	10	8	13
4	5	9	7	10	7	14	8	5	7	13	5	15	12	16	14	16	13	20	12	18	16	17	8	15	12	8	14	9	9	9	7	4	5	3	6	9	6	3	7	8	8	6	4	8	6	8	3	16	11	8	4	6	8	11	6	5	9	10	13	12	11	5	4	4	7	3	9	6	9	6	3	5	6	6	4	6	4	4	1	3	4	4	4	1	2	1	2	3	2	7	2	3	3	7	6	5	3	8	4	6	3	5	10	2	3	3	9	7	6	8	7	7	3	4	1	6	6	3	5	6	4	2	4	3	7	2	5	4	3	2	6	1	5	5	9	6	5	6	4	6	4	5	8	6	3	8	7	8	7	8	5	8	9	10	11	8	4	6	9	5	7	4	4	3	10	8	4	6	7	8	8	11	10	9	7	5	9	8	9	8	9	13	5	10	7	7	8	3	4	6	6	7	7	5	8	5	10	3	3	7	5	4	4	6	4	10	6	6	2	11	1	7	5	9	4	7	4	9	11	10	4	8	10	8	6	9	6	10	9	8	17	9	10	8	7	9	7	6	6	7	10	8	8	5	6	7	3	5	15
2	3	3	5	2	11	12	11	11	13	9	14	7	13	22	28	16	17	21	17	17	8	11	17	19	13	12	10	11	7	4	8	5	8	6	8	8	8	3	4	3	9	10	10	10	6	5	10	4	11	8	10	5	4	10	8	10	6	2	8	8	7	6	6	7	7	5	7	7	9	0	5	3	4	5	2	4	2	9	9	4	6	4	2	1	3	8	2	6	2	6	0	3	1	2	6	8	4	5	4	6	5	3	7	7	8	4	13	5	6	4	13	12	8	3	7	4	5	3	2	6	4	2	2	7	5	9	3	8	7	3	2	5	1	5	3	7	7	9	8	7	10	13	8	4	7	10	8	10	5	3	9	5	6	5	3	4	2	2	7	7	5	8	9	4	6	4	10	5	3	11	7	6	8	7	10	8	8	10	6	10	6	10	6	9	7	6	6	8	5	5	10	3	6	7	7	6	5	5	6	6	8	9	8	9	3	5	4	5	12	7	1	7	1	5	5	4	6	10	9	11	7	5	10	8	5	5	6	10	8	14	10	5	13	4	5	5	8	12	9	8	5	11	6	7	7	8	8	5	7
6	4	5	5	7	7	5	8	9	10	17	20	15	25	19	11	22	21	16	24	16	14	24	21	19	15	12	10	12	7	13	14	11	10	12	11	8	5	4	6	8	3	3	9	4	7	8	13	5	6	7	8	11	9	9	9	6	7	10	7	6	6	10	3	2	6	9	4	9	7	4	5	5	8	5	6	3	3	9	7	5	2	6	5	8	1	4	0	4	1	5	5	6	3	5	6	2	2	4	6	7	5	10	3	1	8	4	1	8	7	8	4	2	9	5	8	6	7	3	6	6	3	4	2	3	3	4	2	2	5	6	3	6	3	7	9	7	4	9	9	5	9	6	1	4	7	8	6	7	4	3	2	5	7	7	5	5	4	9	7	3	6	4	5	6	7	12	1	7	8	6	5	5	9	10	6	6	3	10	6	6	12	6	8	7	4	6	5	11	9	2	3	3	7	5	4	6	7	8	10	8	8	8	3	5	8	6	5	6	4	5	4	8	4	9	6	2	8	12	6	10	6	10	7	7	8	10	15	5	9	7	9	11	7	6	10	7	8	10	5	6	7	13	7	9	8	12	6	10	8
4	5	5	5	5	8	6	12	4	16	10	10	18	20	26	21	19	23	27	20	20	13	12	18	18	25	17	11	14	8	10	8	11	5	9	9	7	7	13	4	10	8	6	6	9	7	2	12	4	11	7	9	8	7	5	12	6	7	9	7	8	4	11	5	6	3	5	4	10	4	5	1	4	6	7	3	1	6	7	5	9	4	3	5	6	1	2	2	1	1	3	4	4	5	6	2	7	9	3	9	5	6	4	7	3	4	3	7	7	8	2	5	6	10	1	6	6	8	6	7	3	0	10	5	4	4	5	4	6	1	3	1	5	3	5	4	4	8	6	2	4	9	9	7	4	5	5	3	3	5	7	4	6	5	7	4	7	6	4	4	8	6	5	5	10	8	9	7	6	7	4	5	6	9	3	11	5	3	5	8	8	7	6	9	12	9	8	5	5	5	9	3	4	3	3	7	2	8	6	7	7	4	6	8	5	11	7	6	6	7	11	9	5	8	11	10	6	5	8	8	7	9	7	14	11	15	14	15	15	9	12	9	11	10	8	8	12	5	4	5	9	10	11	8	4	10	6	16	8	7
4	5	4	13	10	11	11	11	13	14	18	14	23	19	22	27	20	20	30	24	22	14	21	17	23	24	16	11	15	10	10	8	6	6	10	6	2	10	2	9	4	3	4	8	9	4	5	7	5	4	12	5	9	6	5	5	3	9	6	7	8	10	7	9	4	9	8	8	5	9	9	8	5	0	3	8	3	9	4	4	2	3	4	3	2	2	3	5	2	3	2	3	3	3	5	4	5	4	5	1	7	10	3	1	5	10	4	7	4	2	5	6	6	3	6	5	5	8	6	4	8	5	3	8	4	4	3	5	2	4	2	3	6	8	4	8	1	5	4	3	6	3	4	4	3	13	6	6	5	6	4	4	5	5	6	8	6	8	5	7	5	10	9	6	10	9	11	5	3	5	6	9	5	5	3	11	4	4	5	7	4	7	9	8	4	7	5	8	8	8	6	7	6	5	8	8	8	5	5	10	5	4	5	6	6	9	4	7	3	7	8	7	9	7	11	7	8	4	9	3	11	9	10	9	7	10	9	10	10	10	9	13	7	8	15	15	10	9	8	8	5	4	7	14	7	9	7	5	7	11
4	6	6	3	7	8	8	6	13	9	11	18	18	18	12	12	21	19	21	24	20	31	25	18	17	21	17	16	16	14	8	9	12	9	6	7	11	8	5	7	10	5	10	7	10	3	5	4	5	3	7	6	12	3	9	3	10	11	3	7	13	6	6	7	12	6	9	6	8	15	4	8	4	2	8	5	6	3	4	4	4	6	4	3	1	4	4	3	4	4	6	2	6	6	7	3	2	9	5	2	5	8	5	5	6	4	7	11	3	2	4	8	9	7	5	5	11	3	7	12	3	4	5	2	1	4	6	3	3	3	5	6	2	2	4	1	7	4	5	9	4	2	10	3	3	6	5	8	4	9	3	7	7	2	9	15	6	4	3	8	9	5	3	7	7	7	9	3	1	9	2	8	13	7	5	8	12	7	5	11	4	6	6	3	9	5	9	5	8	7	6	6	5	4	9	11	11	6	4	1	5	9	3	5	12	5	10	13	7	8	7	2	5	9	7	7	10	9	9	10	3	12	9	15	5	7	12	13	7	12	7	14	11	9	10	4	9	11	4	1	9	7	5	11	8	8	8	8	13	8
4	6	1	11	7	10	7	5	8	12	11	17	21	18	25	20	15	22	24	16	19	12	23	17	11	19	26	16	17	9	19	13	15	5	6	7	9	9	4	3	11	6	11	8	5	7	8	6	5	8	8	9	5	10	7	4	3	3	18	6	3	7	11	8	8	8	10	9	3	5	9	7	6	6	4	4	3	4	6	4	2	3	1	2	6	3	4	6	3	4	6	5	6	8	2	6	6	4	4	2	3	3	8	5	2	2	4	6	8	1	5	3	1	6	3	7	5	7	6	7	3	6	8	3	6	5	3	5	3	4	4	4	8	3	10	8	4	3	5	5	5	3	5	8	7	5	5	7	6	6	3	3	4	6	3	3	7	6	5	7	7	5	10	8	6	7	11	5	6	4	9	12	13	2	5	6	7	4	9	6	12	7	6	8	10	4	6	7	9	3	3	5	8	8	6	11	6	7	6	5	7	7	5	7	6	5	9	6	6	7	10	5	9	14	1	8	5	14	8	7	5	4	6	13	10	9	11	9	6	7	14	6	15	8	11	11	10	8	8	15	7	5	12	11	3	9	7	10	12	9
2	7	5	5	9	4	10	11	14	16	9	12	13	14	15	19	16	16	16	29	24	29	33	15	21	22	19	13	18	14	12	12	17	10	6	8	6	8	8	7	6	10	10	5	6	2	11	5	3	6	8	5	6	14	3	5	6	5	4	5	6	5	14	8	10	6	4	10	4	8	12	7	3	9	11	8	5	1	3	4	3	12	3	6	10	4	5	6	4	0	4	6	7	3	1	6	2	4	8	5	8	8	6	7	4	6	4	5	2	3	5	6	7	3	7	6	7	5	9	6	6	8	5	4	3	4	9	10	3	4	3	3	10	10	7	6	8	12	5	7	6	3	8	5	3	9	3	5	1	4	6	4	6	12	5	4	3	7	6	10	8	5	6	3	8	7	8	7	7	2	11	7	6	8	7	7	3	8	9	7	9	6	12	6	8	5	7	4	7	9	7	6	6	4	10	5	9	5	4	3	3	6	2	6	8	7	6	5	7	9	11	10	10	8	8	5	6	5	7	11	6	14	10	10	8	6	11	9	14	8	7	12	8	11	4	8	8	9	8	6	10	8	7	5	6	5	8	4	7	11
7	4	10	3	10	6	9	11	11	9	17	14	15	21	11	15	14	17	14	27	21	26	26	15	25	13	19	25	20	13	18	8	7	10	9	10	15	6	8	6	5	9	6	7	9	8	9	9	3	5	6	5	5	6	4	9	4	8	7	8	7	8	10	8	5	5	7	8	9	7	7	10	8	8	13	10	4	8	4	9	4	8	3	5	4	5	3	4	5	4	6	6	4	5	5	4	6	5	6	3	3	7	2	3	5	4	0	5	5	7	6	8	4	3	5	11	11	6	10	4	3	6	5	10	5	9	7	6	7	4	9	5	5	4	11	7	3	8	5	2	4	10	5	5	7	4	6	5	4	9	3	12	8	8	6	7	8	8	4	4	2	10	8	7	4	3	6	2	8	9	7	9	13	9	2	11	8	9	4	3	5	8	4	8	11	7	8	7	4	6	5	10	4	9	5	4	2	2	2	4	6	7	5	12	9	6	9	11	6	9	6	7	9	4	7	6	9	11	5	6	7	11	11	10	16	7	6	7	7	9	1	9	8	12	3	13	6	12	8	10	4	13	12	16	8	10	7	10	11	5
6	9	6	1	5	7	8	8	11	11	7	23	17	13	15	28	18	22	23	25	26	27	16	28	26	28	12	22	20	19	20	15	22	14	19	8	6	6	8	10	6	7	4	7	4	5	3	6	3	5	5	4	7	6	3	7	8	9	10	5	12	4	12	5	6	8	6	11	4	11	12	9	7	8	7	3	6	9	4	7	11	1	5	9	3	5	4	7	3	3	3	5	3	6	4	4	3	4	3	4	7	4	6	3	5	6	1	1	7	3	8	9	8	4	6	7	5	9	10	8	6	9	5	4	5	6	4	6	7	4	8	9	8	6	7	11	2	9	12	8	5	11	6	6	5	3	0	2	9	9	8	6	5	9	5	5	6	9	4	9	10	5	4	8	6	8	8	6	10	7	8	10	10	5	8	8	6	12	4	10	6	11	5	12	6	9	5	8	6	4	8	10	14	9	8	9	6	5	1	4	5	10	3	7	6	7	10	8	9	7	8	8	6	12	6	12	4	4	8	8	7	9	7	7	11	11	13	13	7	10	8	8	8	9	8	9	6	9	6	6	9	9	8	5	4	6	6	10	9	5
4	4	5	5	3	10	11	8	8	15	11	12	17	16	18	14	15	24	19	19	23	18	24	20	18	19	24	18	17	21	19	19	13	10	7	9	11	6	7	4	8	7	8	8	7	7	7	7	6	3	7	6	7	7	8	4	11	7	11	12	14	9	8	6	11	9	7	9	13	5	7	5	8	6	7	2	6	2	6	5	8	4	5	5	2	8	5	5	8	11	5	6	5	6	15	3	3	5	10	5	1	4	2	2	1	4	6	5	6	3	6	3	5	6	1	5	7	7	4	9	12	8	8	7	8	2	8	5	9	4	7	8	8	10	14	6	12	7	6	5	7	8	2	8	7	5	9	4	6	6	3	1	4	10	7	7	7	5	6	9	6	10	7	7	10	4	8	7	4	7	3	6	6	2	7	8	2	9	3	9	7	6	7	11	5	6	5	9	4	3	6	5	5	7	5	3	5	6	4	8	8	7	0	7	4	3	8	7	10	12	9	4	11	6	4	10	9	11	8	10	9	7	6	11	10	8	8	12	14	8	10	10	7	11	7	9	11	11	7	8	9	9	5	7	8	12	10	11	8	15
4	7	13	1	10	5	12	6	12	9	9	14	16	12	17	15	17	19	11	21	22	24	19	25	28	24	31	27	12	18	17	14	16	11	13	10	10	6	8	9	5	6	7	8	6	5	5	7	9	2	5	9	8	10	6	11	3	9	4	10	5	8	9	6	6	11	11	6	9	7	9	6	7	5	5	8	1	8	7	4	6	7	2	4	4	4	10	8	5	7	2	10	7	5	4	7	5	3	5	7	5	5	4	3	6	3	6	4	5	8	6	3	6	7	10	9	8	3	9	9	9	6	10	2	3	4	2	4	6	8	12	6	7	7	11	12	5	12	12	8	10	7	5	5	3	2	8	4	4	4	5	8	5	6	4	8	4	5	4	6	3	9	8	6	6	9	4	2	4	8	9	9	5	10	4	2	10	3	4	7	8	4	7	5	4	5	7	3	6	3	6	6	6	3	7	5	2	9	6	5	4	10	6	7	5	4	10	6	10	12	8	7	10	13	12	10	13	6	5	9	10	8	9	9	6	12	8	8	9	9	11	7	7	8	11	13	3	3	7	10	6	7	9	5	8	11	11	6	8	7
6	2	8	5	6	5	7	13	15	7	9	12	20	11	16	16	22	22	16	20	12	22	12	32	30	19	22	21	16	20	20	23	24	17	15	10	4	9	11	12	6	7	5	7	10	9	6	5	12	7	8	4	7	3	6	10	9	3	9	10	12	8	8	14	11	12	7	6	7	6	6	7	4	9	6	15	2	6	6	1	10	10	3	4	5	5	6	3	7	2	0	1	9	6	7	4	9	2	8	8	4	2	6	5	10	1	6	5	2	7	5	5	6	6	6	6	5	7	7	11	9	9	9	9	2	3	6	6	5	5	14	4	7	12	13	14	6	11	11	9	9	5	9	2	5	5	9	6	3	3	4	3	7	9	3	7	13	12	6	9	7	6	9	5	10	4	9	4	13	7	4	5	7	10	6	6	7	2	3	5	3	7	4	10	4	5	4	3	8	4	4	5	8	8	3	4	9	9	5	1	7	5	7	6	3	10	12	8	6	4	4	5	6	3	9	6	14	6	8	12	5	9	7	5	11	10	7	8	6	6	11	8	8	9	6	5	1	9	5	7	9	10	13	12	5	5	7	4	4	14
1	5	8	10	7	7	17	6	11	8	16	11	13	9	13	15	17	19	25	23	17	21	19	11	13	16	27	21	29	15	18	22	9	24	15	10	8	12	15	11	10	7	6	5	4	10	1	8	6	5	5	7	4	8	7	5	12	8	10	11	6	7	10	6	10	7	9	8	13	10	11	12	7	6	10	5	6	7	3	10	0	8	5	7	6	2	6	6	7	4	3	6	8	9	7	6	4	4	9	4	8	6	2	7	3	3	4	4	5	3	3	3	8	8	5	11	5	5	7	6	8	4	8	5	6	6	6	11	8	6	8	8	10	10	12	6	14	4	12	10	2	14	6	5	10	3	6	7	5	2	4	3	6	2	5	9	3	6	5	9	5	10	4	10	2	13	5	8	14	5	8	5	11	6	6	8	8	2	7	5	2	4	9	6	3	3	6	7	8	6	2	5	6	4	2	6	6	4	9	6	8	5	8	4	7	5	14	8	7	10	8	7	8	15	7	11	8	7	5	9	6	8	10	10	5	9	10	7	11	7	11	14	5	8	9	8	6	5	6	9	7	5	3	3	8	3	7	5	9	7
